0,1.320369127004043,0.52486,1.469020048379898,56.71
1,0.7578575385501013,0.73654,1.1720615005493165,63.57
2,0.5642175891667681,0.80524,0.8253999131917954,73.78
3,0.4566770577827073,0.84294,1.067693430185318,69.63
4,0.3822851778220033,0.86824,0.9694260519742965,70.28
5,0.3325027972840897,0.88534,0.5486676627397538,82.77
6,0.29015041430435523,0.89886,0.5839374887943268,82.81
7,0.2589398320678555,0.9097,0.6518156325817108,81.18
8,0.23218847462512038,0.91962,0.6430995970964432,81.58
9,0.20460253923445407,0.92894,0.7968727859854698,79.09
10,0.17956905278479657,0.93692,0.6176180610060692,84.03
11,0.16027121660311508,0.94402,0.4729173846542835,86.24
12,0.1501279440243988,0.94786,0.44406030446290967,87.45
13,0.12996557613124932,0.95462,0.5460766823589802,85.46
14,0.1185642566026934,0.9584,0.5484953066706657,85.72
15,0.10481433144501408,0.96342,0.6002142792940139,85.03
16,0.09788432867859331,0.96516,0.5849421073496341,85.69
17,0.09314921867969396,0.9673,0.9123913085460663,81.98
18,0.08065441573310234,0.97152,0.4691145496070385,88.62
19,0.06870853257796648,0.9762,0.42204883456230163,89.42
20,0.06760261326437564,0.97628,0.5302860890328884,87.04
21,0.06401515063231863,0.97802,0.4649728482961655,88.61
22,0.05321414165598962,0.98162,0.4613168329000473,89.5
23,0.05372281218200083,0.98168,0.5142976799607277,88.22
24,0.04601111019606633,0.9843,0.49405630901455877,88.72
25,0.04478873653561258,0.98492,0.44847517251968383,89.85
26,0.040270525533372487,0.98652,0.450272543951869,89.7
27,0.03669281452513107,0.98746,0.4694640378654003,89.9
28,0.03571944898161132,0.98796,0.5340997414290904,88.9
29,0.03617642211544392,0.98776,0.5377922947704792,89.36
30,0.031292745724434745,0.98938,0.38679990693926813,91.56
31,0.030713145499644073,0.98978,0.45113133646547793,90.21
32,0.02743302472293034,0.99064,0.679733788818121,87.74
33,0.029887061401763382,0.98954,0.5108820723742247,89.41
34,0.026044706635348632,0.99124,0.41051740780472756,91.8
35,0.02385766075595337,0.99234,0.3982646135240793,91.43
36,0.021183045819173078,0.99302,0.49560520648956297,90.21
37,0.022782330105886282,0.99188,0.4593765218183398,90.34
38,0.01855234314432687,0.9939,0.6468812419474125,88.29
39,0.01956362235347938,0.9935,0.44572142528370023,90.95
40,0.01932068400756668,0.99338,0.4292252973839641,91.56
41,0.017751221318760186,0.994,0.4313036885112524,91.39
42,0.018132064634424343,0.99378,0.39567459672689437,91.87
43,0.013173533863176013,0.9958,0.49013089753687383,90.82
44,0.015892975213353897,0.99468,0.40682909173890947,92.17
45,0.014303048024587619,0.99506,0.5808970707654953,89.78
46,0.014287574550189325,0.99528,0.42114260844886303,91.8
47,0.012118799717920592,0.99592,0.445207572132349,91.83
48,0.012892625024577942,0.99602,0.42476592235267163,91.85
49,0.011673409482249823,0.99612,0.9023226627707481,86.48
50,0.017056468786681284,0.9941,0.4655709607154131,91.58
51,0.013991359738594927,0.99522,0.4406819209083915,91.83
52,0.011509865042431962,0.99618,0.4584029308706522,91.57
53,0.013446499934167508,0.99544,0.48685213543474676,91.06
54,0.01241806338605521,0.99588,0.5801572681963444,89.87
55,0.01717793902241127,0.99402,0.45999820284545423,91.31
56,0.009711967180947514,0.99684,0.618454754948616,89.56
57,0.00882164148085029,0.99718,0.4670471964031458,91.48
58,0.007868266681118695,0.99738,0.41794720984995365,92.28
59,0.004734424012906664,0.99868,0.4690962624549866,91.36
60,0.0037694520363465065,0.99892,0.41286603193730115,92.36
61,0.005547822458440881,0.99826,0.46450556660071013,92.06
62,0.005730899686798872,0.99826,0.45020631931722166,92.32
63,0.005750498458709749,0.99824,0.42829042829573155,92.29
64,0.006430660878978622,0.99796,0.4662730024009943,91.78
65,0.009466014968295631,0.99676,0.457261186465621,92.08
66,0.00788994218268053,0.99734,0.45251869328320027,92.13
